SCHOOL_ENROLLMENT_ID,CENSUS_YEAR,CENSUS_SUBDIVISION_ID,SCHOOL_NAME,SCHOOL_DISTRICT,ELEMENTARY_SCHOOL_ENROLLMENT,SECONDARY_SCHOOL_ENROLLMENT,SCHOOL_YEAR_PERIOD,DATA_PUBLICATION_YEAR,LATITUDE,LONGITUDE
746,2016,5915015,Choice School For Gifted Children,Richmond,48,0,2016/2017,2017,49.169841,-122.995484
747,2016,5915015,City Vancouver Academy,Richmond,0,46,2016/2017,2017,49.183532,-123.125584
748,2016,5915015,Continuing Ed SD 38,Richmond,0,403,2016/2017,2017,49.162818,-123.138211
749,2016,5915015,Cornerstone Christian Academy,Richmond,198,0,2016/2017,2017,49.155486,-123.091646
750,2016,5915015,Daniel Woodward Elementary,Richmond,137,0,2016/2017,2017,49.138118,-123.098451
751,2016,5915015,Donald E McKay Elementary,Richmond,143,0,2016/2017,2017,49.158631,-123.166948
752,2016,5915015,Errington Learning Centre,Richmond,8,0,2016/2017,2017,49.142996,-123.140818
753,2016,5915015,Garden City Elementary,Richmond,265,0,2016/2017,2017,49.152596,-123.125353
754,2016,5915015,General Currie Elementary,Richmond,414,0,2016/2017,2017,49.159164,-123.133698
755,2016,5915015,Glen Eden School,Richmond,9,5,2016/2017,2017,49.182793,-123.079262
756,2016,5915015,Hamilton Elementary,Richmond,427,0,2016/2017,2017,49.175878,-122.966398
757,2016,5915015,Henry Anderson Elementary,Richmond,527,0,2016/2017,2017,49.165695,-123.119761
758,2016,5915015,Howard De Beck Elementary,Richmond,282,0,2016/2017,2017,49.150745,-123.119724
759,2016,5915015,Hugh Boyd Secondary,Richmond,0,706,2016/2017,2017,49.146444,-123.181252
760,2016,5915015,Hugh McRoberts Secondary,Richmond,0,933,2016/2017,2017,49.140782,-123.125427
761,2016,5915015,J N Burnett Secondary,Richmond,0,1004,2016/2017,2017,49.162714,-123.169538
762,2016,5915015,James Gilmore Elementary,Richmond,296,0,2016/2017,2017,49.152076,-123.188678
763,2016,5915015,James McKinney Elementary,Richmond,302,0,2016/2017,2017,49.136911,-123.163755
764,2016,5915015,James Thompson Elementary,Richmond,207,0,2016/2017,2017,49.169147,-123.177646
765,2016,5915015,James Whiteside Elementary,Richmond,404,0,2016/2017,2017,49.140764,-123.12044
766,2016,5915015,Jessie Wowk Elementary,Richmond,225,0,2016/2017,2017,49.143879,-123.164257
767,2016,5915015,John G Diefenbaker Elementary,Richmond,350,0,2016/2017,2017,49.137132,-123.175966
768,2016,5915015,John T Errington Elementary,Richmond,231,0,2016/2017,2017,49.142996,-123.140818
769,2016,5915015,Kathleen McNeely Elementary,Richmond,297,0,2016/2017,2017,49.182296,-123.086622
770,2016,5915015,Kingswood Elementary,Richmond,207,0,2016/2017,2017,49.144329,-123.095447
771,2016,5915015,Lord Byng Elementary,Richmond,313,0,2016/2017,2017,49.130264,-123.184135
772,2016,5915015,Manoah Steves Elementary,Richmond,282,0,2016/2017,2017,49.140188,-123.187036
773,2016,5915015,Maple Lane Elementary,Richmond,171,0,2016/2017,2017,49.137231,-123.141186
774,2016,5915015,Matthew McNair Secondary,Richmond,0,832,2016/2017,2017,49.142951,-123.114042
775,2016,5915015,Mitchell Elementary,Richmond,384,0,2016/2017,2017,49.184624,-123.090507
776,2016,5915015,Pythagoras Academy,Richmond,107,0,2016/2017,2017,49.180864,-123.127084
777,2016,5915015,Quilchena Elementary,Richmond,148,0,2016/2017,2017,49.159223,-123.184771
778,2016,5915015,R C Palmer Secondary,Richmond,0,575,2016/2017,2017,49.154063,-123.130906
779,2016,5915015,R M Grauer Elementary,Richmond,144,0,2016/2017,2017,49.155594,-123.175355
780,2016,5915015,R. C. Talmey Elementary,Richmond,160,0,2016/2017,2017,49.188408,-123.119423
781,2016,5915015,Richmond Christian School,Richmond,587,397,2016/2017,2017,49.14388,-123.166278
782,2016,5915015,Richmond Jewish Day School,Richmond,99,0,2016/2017,2017,49.148962,-123.09173
783,2016,5915015,Richmond Secondary,Richmond,0,1168,2016/2017,2017,49.161347,-123.140295
784,2016,5915015,Richmond Virtual School,Richmond,0,584,2016/2017,2017,49.162818,-123.138211
785,2016,5915015,Robert Alexander McMath Secondary,Richmond,0,1292,2016/2017,2017,49.129327,-123.177504
786,2016,5915015,Robert J Tait Elementary,Richmond,215,0,2016/2017,2017,49.195823,-123.112298
787,2016,5915015,Samuel Brighouse Elementary,Richmond,381,0,2016/2017,2017,49.165991,-123.14975
788,2016,5915015,Sea Island Elementary,Richmond,31,0,2016/2017,2017,49.190838,-123.149186
789,2016,5915015,Spul'u'kwuks Elementary,Richmond,413,0,2016/2017,2017,49.170743,-123.184403
790,2016,5915015,St Joseph the Worker,Richmond,224,0,2016/2017,2017,49.141088,-123.174715
791,2016,5915015,St Paul School,Richmond,246,0,2016/2017,2017,49.153441,-123.131016
792,2016,5915015,Station Stretch,Richmond,1,70,2016/2017,2017,49.175376,-123.14009
793,2016,5915015,Steveston-London Secondary,Richmond,0,1257,2016/2017,2017,49.14091,-123.150285
794,2016,5915015,Thomas Kidd Elementary,Richmond,164,0,2016/2017,2017,49.134178,-123.103266
795,2016,5915015,Tomekichi Homma Elementary,Richmond,548,0,2016/2017,2017,49.123547,-123.168312
796,2016,5915015,Tomsett Elementary,Richmond,222,0,2016/2017,2017,49.181805,-123.11647
797,2016,5915015,W D Ferris Elementary,Richmond,549,0,2016/2017,2017,49.15464,-123.144109
798,2016,5915015,Walter Lee Elementary,Richmond,302,0,2016/2017,2017,49.144043,-123.119826
799,2016,5915015,Westwind Elementary,Richmond,405,0,2016/2017,2017,49.130138,-123.163061
800,2016,5915015,William Bridge Elementary,Richmond,304,0,2016/2017,2017,49.137032,-123.133646
801,2016,5915015,William Cook Elementary,Richmond,482,0,2016/2017,2017,49.166432,-123.128493
802,2016,5915022,Admiral Seymour Elementary,Vancouver,128,0,2016/2017,2017,49.278677,-123.080284
803,2016,5915022,Alexander Academy,Vancouver,0,135,2016/2017,2017,49.285001,-123.11401
804,2016,5915022,Anchor Point Montessori,Vancouver,50,0,2016/2017,2017,49.281114,-123.125909
805,2016,5915046,Avante School,Vancouver,6,6,2016/2017,2017,49.327548,-123.027854
806,2016,5915022,Bayview Community Elementary,Vancouver,279,0,2016/2017,2017,49.266442,-123.182741
807,2016,5915022,Blessed Sacrament School,Vancouver,212,0,2016/2017,2017,49.258338,-123.119391
1354,2016,5917021,Pacific Christian School,Greater Victoria,438,419,2016/2017,2017,48.472869,-123.385935
1355,2016,5917034,Pacific School of Innovation and Inquiry,Greater Victoria,0,88,2016/2017,2017,48.422914,-123.349774
1356,2016,5917021,Reynolds Secondary,Greater Victoria,0,1109,2016/2017,2017,48.467582,-123.360287
1357,2016,5917040,Rockheights Middle School,Greater Victoria,138,78,2016/2017,2017,48.434567,-123.412269
1358,2016,5917021,Rogers Elementary,Greater Victoria,305,0,2016/2017,2017,48.47593,-123.381053
1359,2016,5917034,S J Willis Alternative School,Greater Victoria,7,110,2016/2017,2017,48.442109,-123.362936
1360,2016,5917034,Selkirk Montessori School,Greater Victoria,227,20,2016/2017,2017,48.440025,-123.378749
1361,2016,5917047,Shoreline Community Middle School,Greater Victoria,160,93,2016/2017,2017,48.452808,-123.425892
1362,2016,5917034,Sir James Douglas Elementary,Greater Victoria,482,0,2016/2017,2017,48.415253,-123.348767
1363,2016,5917034,South Park Family School,Greater Victoria,194,0,2016/2017,2017,48.417487,-123.365795
1364,2016,5917021,Spectrum Community,Greater Victoria,0,1184,2016/2017,2017,48.463208,-123.408102
1365,2016,5917021,St Andrew's Regional High,Greater Victoria,0,335,2016/2017,2017,48.468934,-123.37394
1366,2016,5917021,St Joseph's Catholic,Greater Victoria,349,0,2016/2017,2017,48.462162,-123.402617
1367,2016,5917021,St Margaret's,Greater Victoria,155,174,2016/2017,2017,48.479409,-123.365447
1368,2016,5917030,St Michaels University School - Junior,Greater Victoria,214,0,2016/2017,2017,48.418173,-123.317935
1369,2016,5917021,St Michaels University School - Middle,Greater Victoria,117,89,2016/2017,2017,48.450861,-123.325846
1370,2016,5917021,St Michaels University School - Senior,Greater Victoria,0,564,2016/2017,2017,48.450861,-123.325846
1371,2016,5917021,St Patrick's School,Greater Victoria,337,0,2016/2017,2017,48.434289,-123.323853
1372,2016,5917021,Strawberry Vale Elementary,Greater Victoria,307,0,2016/2017,2017,48.478294,-123.417018
1373,2016,5917021,Tillicum Community School,Greater Victoria,322,0,2016/2017,2017,48.452444,-123.393353
1374,2016,5917021,Torquay Elementary,Greater Victoria,269,0,2016/2017,2017,48.487493,-123.323977
1375,2016,5917034,Victor School,Greater Victoria,9,9,2016/2017,2017,48.43207,-123.337095
1376,2016,5917034,Victoria High,Greater Victoria,0,787,2016/2017,2017,48.428802,-123.347429
1377,2016,5917034,Victoria School for Ideal Education,Greater Victoria,56,7,2016/2017,2017,48.440735,-123.339025
1378,2016,5917034,Victoria West Elementary,Greater Victoria,242,0,2016/2017,2017,48.43315,-123.388116
1379,2016,5917047,View Royal Elementary,Greater Victoria,332,0,2016/2017,2017,48.457212,-123.438264
1380,2016,5917044,Belmont Secondary,Sooke,0,1309,2016/2017,2017,48.438024,-123.51292
1381,2016,5917044,Byte Alternate Program,Sooke,1,254,2016/2017,2017,48.449506,-123.501415
1382,2016,5917041,Colwood Elementary,Sooke,173,0,2016/2017,2017,48.43452,-123.486011
1383,2016,5917044,Crystal View Elementary,Sooke,276,0,2016/2017,2017,48.452076,-123.477165
1384,2016,5917041,David Cameron Elementary,Sooke,338,0,2016/2017,2017,48.443851,-123.495903
1385,2016,5917041,Dunsmuir Middle School,Sooke,481,258,2016/2017,2017,48.418865,-123.488715
1386,2016,5917052,Ecole Poirier Elementary,Sooke,409,0,2016/2017,2017,48.382778,-123.731944
1387,2016,5917052,Edward Milne Community School,Sooke,0,658,2016/2017,2017,48.382778,-123.731944
1388,2016,5917042,Hans Helgesen Elementary,Sooke,165,0,2016/2017,2017,48.365093,-123.555265
1389,2016,5917044,Happy Valley Elementary,Sooke,402,0,2016/2017,2017,48.429083,-123.529431
1390,2016,5917052,John Muir Elementary,Sooke,204,0,2016/2017,2017,48.382778,-123.731944
1391,2016,5917041,John Stubbs Elementary,Sooke,438,0,2016/2017,2017,48.437046,-123.463925
1392,2016,5917041,John Stubbs Middle,Sooke,141,46,2016/2017,2017,48.437046,-123.463925
1393,2016,5917052,Journey Middle School,Sooke,354,184,2016/2017,2017,48.382778,-123.731944
1394,2016,5917044,Juan de Fuca Distributed Learning,Sooke,0,1561,2016/2017,2017,48.449506,-123.501415
1395,2016,5917044,Lakewood Elementary,Sooke,415,0,2016/2017,2017,48.465532,-123.50753
1396,2016,5917044,Lighthouse Christian Academy,Sooke,105,56,2016/2017,2017,48.439393,-123.532955
1397,2016,5917044,Millstream Elementary,Sooke,221,0,2016/2017,2017,48.465605,-123.496629
1398,2016,5917056,Port Renfrew Elementary,Sooke,6,0,2016/2017,2017,48.55732,-124.399695
1399,2016,5917044,Ruth King Elementary,Sooke,269,0,2016/2017,2017,48.451405,-123.505048
1400,2016,5917041,Sangster Elementary,Sooke,238,0,2016/2017,2017,48.420502,-123.485884
1401,2016,5917052,Saseenos Elementary,Sooke,104,0,2016/2017,2017,48.387319,-123.688354
1402,2016,5917044,Savory Elementary,Sooke,180,0,2016/2017,2017,48.448332,-123.48744
1403,2016,5917052,Sooke Elementary,Sooke,297,0,2016/2017,2017,48.382778,-123.731944
1404,2016,5917044,Spencer Middle School,Sooke,489,206,2016/2017,2017,48.449746,-123.513499
1405,2016,5917042,West-Mont School,Sooke,133,6,2016/2017,2017,48.390603,-123.524683
1406,2016,5917044,Westshore Centre for Learning & Training,Sooke,0,201,2016/2017,2017,48.449506,-123.501415
1407,2016,5917044,Willway Elementary,Sooke,165,0,2016/2017,2017,48.457418,-123.549678
1408,2016,5917041,Wishart Elementary,Sooke,308,0,2016/2017,2017,48.421794,-123.493417
1409,2016,5917015,Bayside Middle School,Saanich,386,184,2016/2017,2017,48.570141,-123.453437
1410,2016,5917015,Brentwood Elementary,Saanich,311,0,2016/2017,2017,48.574914,-123.446363
1411,2016,5917021,Claremont Secondary,Saanich,0,1166,2016/2017,2017,48.515616,-123.374179
1412,2016,5917015,Continuing Ed SD 63,Saanich,0,75,2016/2017,2017,48.597765,-123.430619
1413,2016,5917021,Cordova Bay Elementary,Saanich,249,0,2016/2017,2017,48.527029,-123.36866
1414,2016,5917005,Deep Cove Elementary,Saanich,316,0,2016/2017,2017,48.679982,-123.45772
1415,2016,5917021,Island Montessori House,Saanich,7,0,2016/2017,2017,48.533637,-123.437744
1416,2016,5917015,Keating Elementary,Saanich,405,0,2016/2017,2017,48.567901,-123.403465
1417,2016,5917005,Kelset Elementary,Saanich,382,0,2016/2017,2017,48.625228,-123.423961
1418,2016,5917021,Lakeview Christian School,Saanich,41,0,2016/2017,2017,48.530718,-123.384452
1419,2016,5917021,Lochside Elementary,Saanich,396,0,2016/2017,2017,48.501952,-123.360464
1420,2016,5917005,North Saanich Middle School,Saanich,255,148,2016/2017,2017,48.665017,-123.416841
1421,2016,5917005,Parkland Secondary,Saanich,0,559,2016/2017,2017,48.670895,-123.42048
1422,2016,5917021,Prospect Lake Elementary,Saanich,207,0,2016/2017,2017,48.523839,-123.433274
1423,2016,5917021,Regent Christian Online Academy,Saanich,746,240,2016/2017,2017,48.494135,-123.389179
1424,2016,5917021,Royal Oak Middle School,Saanich,420,221,2016/2017,2017,48.49567,-123.391419
1425,2016,5917015,SD 63 Individual Learning Centre,Saanich,0,144,2016/2017,2017,48.597765,-123.430619
1426,2016,5917010,Sidney Elementary,Saanich,290,0,2016/2017,2017,48.653191,-123.404679
1427,2016,5917021,South Island Distance Education,Saanich,77,1937,2016/2017,2017,48.497377,-123.394583
1428,2016,5917015,Stelly's Secondary,Saanich,0,871,2016/2017,2017,48.579694,-123.432375
1429,2016,5917027,Fernwood Elementary,Gulf Islands,179,0,2016/2017,2017,48.854418,-123.501078
1430,2016,5917027,Fulford Community Elementary,Gulf Islands,110,0,2016/2017,2017,48.854418,-123.501078
1431,2016,5917029,Galiano Community School,Gulf Islands,47,25,2016/2017,2017,48.885336,-123.331833
1432,2016,5917027,Gulf Islands Secondary,Gulf Islands,0,562,2016/2017,2017,48.854418,-123.501078
1433,2016,5917029,Mayne Island School,Gulf Islands,23,30,2016/2017,2017,48.847362,-123.283253
1434,2016,5917029,Pender Islands Elem-Secondary,Gulf Islands,125,65,2016/2017,2017,48.765093,-123.268679
1435,2016,5917027,Phoenix Elementary,Gulf Islands,47,5,2016/2017,2017,48.854418,-123.501078
1436,2016,5917027,Salt Spring Centre School,Gulf Islands,41,0,2016/2017,2017,48.826261,-123.492874
1437,2016,5917027,Salt Spring Elementary,Gulf Islands,196,0,2016/2017,2017,48.854418,-123.501078
1438,2016,5917027,Salt Spring Island Middle School,Gulf Islands,111,73,2016/2017,2017,48.854418,-123.501078
1439,2016,5917029,Saturna Island Elementary,Gulf Islands,40,31,2016/2017,2017,48.794436,-123.173243
1440,2016,5915051,Windsor House School,Gulf Islands,105,67,2016/2017,2017,49.328667,-123.0978
1441,2016,5907041,Carmi Elementary,Okanagan Skaha,154,0,2016/2017,2017,49.482648,-119.58128
1442,2016,5907041,Columbia Elementary,Okanagan Skaha,263,0,2016/2017,2017,49.48598,-119.556304
1443,2016,5907041,Concordia Lutheran School,Okanagan Skaha,42,0,2016/2017,2017,49.465506,-119.579759
1444,2016,5907035,ConnectEd - Continuing Education,Okanagan Skaha,0,9,2016/2017,2017,49.602222,-119.681944
1445,2016,5907041,ConnectEd - Distributed Learning,Okanagan Skaha,18,77,2016/2017,2017,49.493734,-119.585805
1446,2016,5907041,ConnectEd - Junior Alternate,Okanagan Skaha,0,15,2016/2017,2017,49.493614,-119.586358
1447,2016,5907041,ConnectEd - Senior Alternate,Okanagan Skaha,0,25,2016/2017,2017,49.493734,-119.585805
1448,2016,5907035,Giant's Head Elementary,Okanagan Skaha,374,0,2016/2017,2017,49.602222,-119.681944
1449,2016,5907041,Holy Cross School,Okanagan Skaha,206,21,2016/2017,2017,49.484557,-119.586044
1450,2016,5907047,Kaleden Elementary,Okanagan Skaha,108,0,2016/2017,2017,49.4,-119.6
1451,2016,5907041,KVR Middle School,Okanagan Skaha,326,190,2016/2017,2017,49.491727,-119.584606
1452,2016,5907049,Naramata Elementary,Okanagan Skaha,96,0,2016/2017,2017,49.6,-119.583333
1453,2016,5907041,Parkway Elementary,Okanagan Skaha,245,0,2016/2017,2017,49.471248,-119.589139
1454,2016,5907041,Penticton Christian School,Okanagan Skaha,33,39,2016/2017,2017,49.489563,-119.58676
1455,2016,5907041,Penticton Secondary,Okanagan Skaha,0,1217,2016/2017,2017,49.493334,-119.58764
1456,2016,5907041,Penticton Secondary Stride,Okanagan Skaha,0,4,2016/2017,2017,49.493334,-119.58764
1457,2016,5907041,Princess Margaret AIM,Okanagan Skaha,0,24,2016/2017,2017,49.463649,-119.583728
1458,2016,5907041,Princess Margaret Secondary,Okanagan Skaha,0,487,2016/2017,2017,49.463649,-119.583728
1459,2016,5907041,Queens Park Elementary,Okanagan Skaha,228,0,2016/2017,2017,49.495906,-119.603706
1460,2016,5907041,Skaha Lake Middle School,Okanagan Skaha,263,154,2016/2017,2017,49.463711,-119.583294
1461,2016,5907035,Summerland Middle School,Okanagan Skaha,201,109,2016/2017,2017,49.602222,-119.681944
1462,2016,5907035,Summerland Montessori School,Okanagan Skaha,36,0,2016/2017,2017,49.602222,-119.681944
1463,2016,5907035,Summerland Secondary,Okanagan Skaha,0,429,2016/2017,2017,49.602222,-119.681944
1464,2016,5907035,Summerland Secondary Alternate,Okanagan Skaha,0,20,2016/2017,2017,49.602222,-119.681944
1465,2016,5907035,Trout Creek Elementary,Okanagan Skaha,160,0,2016/2017,2017,49.602222,-119.681944
1466,2016,5907041,Uplands Elementary,Okanagan Skaha,299,0,2016/2017,2017,49.501263,-119.573672
1467,2016,5907803,West Bench Elementary,Okanagan Skaha,82,0,2016/2017,2017,49.501222,-119.630991
1468,2016,5907041,Wiltse Elementary,Okanagan Skaha,292,0,2016/2017,2017,49.472095,-119.565903
1469,2016,5921008,Aspengrove School,Nanaimo-Ladysmith,176,94,2016/2017,2017,49.236297,-124.064128
1470,2016,5921007,Bayview Elementary,Nanaimo-Ladysmith,166,0,2016/2017,2017,49.152541,-123.938484
1471,2016,5921007,Brechin Elementary,Nanaimo-Ladysmith,200,0,2016/2017,2017,49.17781,-123.954355
1472,2016,5921007,Career Technical Centre,Nanaimo-Ladysmith,0,71,2016/2017,2017,49.160849,-123.961147
1473,2016,5921007,Chase River Elementary,Nanaimo-Ladysmith,220,0,2016/2017,2017,49.122,-123.920875
1474,2016,5921007,Cilaire Elementary,Nanaimo-Ladysmith,208,0,2016/2017,2017,49.192473,-123.965788
1475,2016,5921007,Cinnabar Valley Elementary,Nanaimo-Ladysmith,271,0,2016/2017,2017,49.112231,-123.927083
1476,2016,5921007,Coal Tyee Elementary,Nanaimo-Ladysmith,348,0,2016/2017,2017,49.193009,-124.00577
1477,2016,5921007,Continuing Ed SD 68,Nanaimo-Ladysmith,0,72,2016/2017,2017,49.160849,-123.961147
1478,2016,5921007,Departure Bay Elementary,Nanaimo-Ladysmith,263,0,2016/2017,2017,49.207957,-123.974982
1479,2016,5921007,Dover Bay Secondary,Nanaimo-Ladysmith,0,1412,2016/2017,2017,49.235608,-124.033827
1480,2016,5921007,Fairview Elementary,Nanaimo-Ladysmith,336,0,2016/2017,2017,49.165609,-123.956672
1481,2016,5921007,Forest Park Elementary,Nanaimo-Ladysmith,404,0,2016/2017,2017,49.190137,-123.987856
1482,2016,5921007,Frank J. Ney Elementary,Nanaimo-Ladysmith,237,0,2016/2017,2017,49.234811,-123.990936
1483,2016,5921014,Gabriola Elementary,Nanaimo-Ladysmith,156,0,2016/2017,2017,49.16721,-123.769958
1484,2016,5921007,Georgia Avenue Elementary,Nanaimo-Ladysmith,313,0,2016/2017,2017,49.1533,-123.953909
1485,2016,5921007,Hammond Bay Elementary,Nanaimo-Ladysmith,356,0,2016/2017,2017,49.232547,-123.967342
1486,2016,5921007,John Barsby Community School,Nanaimo-Ladysmith,0,645,2016/2017,2017,49.148088,-123.951153
1487,2016,5919021,Ladysmith Intermediate,Nanaimo-Ladysmith,295,0,2016/2017,2017,48.993333,-123.815556
1488,2016,5919021,Ladysmith Primary,Nanaimo-Ladysmith,242,0,2016/2017,2017,48.993333,-123.815556
1489,2016,5919021,Ladysmith Secondary,Nanaimo-Ladysmith,0,587,2016/2017,2017,48.993333,-123.815556
1490,2016,5921007,McGirr Elementary,Nanaimo-Ladysmith,410,0,2016/2017,2017,49.24031,-124.032907
1491,2016,5921016,Mountain View Elementary,Nanaimo-Ladysmith,368,0,2016/2017,2017,49.177539,-124.015175
1492,2016,5921007,Nanaimo Christian School,Nanaimo-Ladysmith,259,132,2016/2017,2017,49.172748,-123.997965
1493,2016,5921007,Nanaimo District Secondary,Nanaimo-Ladysmith,0,1344,2016/2017,2017,49.160849,-123.961147
1494,2016,5919017,North Oyster Elementary,Nanaimo-Ladysmith,305,0,2016/2017,2017,49.044471,-123.844575
1495,2016,5921007,Park Avenue Elementary,Nanaimo-Ladysmith,333,0,2016/2017,2017,49.142728,-123.942385
1496,2016,5921007,Pauline Haarer Elementary,Nanaimo-Ladysmith,254,0,2016/2017,2017,49.169054,-123.943282
1497,2016,5921007,Pleasant Valley Elementary,Nanaimo-Ladysmith,315,0,2016/2017,2017,49.225984,-124.045459
1498,2016,5921007,Quarterway Elementary,Nanaimo-Ladysmith,416,0,2016/2017,2017,49.179919,-123.97527
1499,2016,5921007,Randerson Ridge Elementary,Nanaimo-Ladysmith,329,0,2016/2017,2017,49.225908,-124.027233
1500,2016,5921007,Rock City Elementary,Nanaimo-Ladysmith,353,0,2016/2017,2017,49.209093,-123.992282
1501,2016,5921007,Rutherford Elementary,Nanaimo-Ladysmith,203,0,2016/2017,2017,49.235267,-124.019722
1502,2016,5921008,Seaview Elementary,Nanaimo-Ladysmith,259,0,2016/2017,2017,49.250556,-124.074444
1503,2016,5921007,The International High School @ VIU,Nanaimo-Ladysmith,0,44,2016/2017,2017,49.15716,-123.966662
1504,2016,5921007,Uplands Park Elementary,Nanaimo-Ladysmith,331,0,2016/2017,2017,49.218262,-124.012354
1505,2016,5921007,Vast Centre,Nanaimo-Ladysmith,1,129,2016/2017,2017,49.160849,-123.961147
1506,2016,5921007,Wellington Secondary,Nanaimo-Ladysmith,0,929,2016/2017,2017,49.209861,-124.000625
1507,2016,5921023,Arrowview Elementary,Qualicum,292,0,2016/2017,2017,49.347914,-124.399002
1508,2016,5921036,Bowser Elementary,Qualicum,188,0,2016/2017,2017,49.433333,-124.666667
1509,2016,5921023,Collaborative Education Alternative Prg.,Qualicum,52,387,2016/2017,2017,49.348056,-124.443889
1510,2016,5921018,Continuing Ed SD 69,Qualicum,0,11,2016/2017,2017,49.318056,-124.311389
1511,2016,5921018,Ecole Secondaire Ballenas Secondary,Qualicum,0,973,2016/2017,2017,49.318056,-124.311389
1512,2016,5921032,Errington Elementary,Qualicum,312,0,2016/2017,2017,49.288889,-124.369444
1513,2016,5927020,False Bay School,Qualicum,29,1,2016/2017,2017,49.451446,-124.263355
1514,2016,5921023,Kwalikum Secondary,Qualicum,0,658,2016/2017,2017,49.348868,-124.436223
1515,2016,5921032,Arrowsmith Independent School,Qualicum,11,0,2016/2017,2017,49.310889,-124.487395
1516,2016,5921030,Nanoose Bay Elementary,Qualicum,249,0,2016/2017,2017,49.266667,-124.2
1517,2016,5921018,Oceanside Elementary,Qualicum,413,0,2016/2017,2017,49.318056,-124.311389
1518,2016,5921018,PASS/Woodwinds Alternate,Qualicum,5,142,2016/2017,2017,49.318056,-124.311389
1519,2016,5921023,Qualicum Beach Elementary,Qualicum,348,0,2016/2017,2017,49.348056,-124.443889
1520,2016,5921018,Springwood Elementary,Qualicum,458,0,2016/2017,2017,49.318056,-124.311389
1521,2016,5923008,A W Neill Elementary,Alberni,308,0,2016/2017,2017,49.269372,-124.816319
1522,2016,5923008,Alberni District Secondary,Alberni,0,1158,2016/2017,2017,49.254495,-124.792164
1523,2016,5923008,Alberni Elementary,Alberni,377,0,2016/2017,2017,49.260646,-124.807537
1524,2016,5923047,Bamfield Community School,Alberni,19,0,2016/2017,2017,48.82866,-125.134888
1525,2016,5923008,Choices DL,Alberni,19,182,2016/2017,2017,49.245125,-124.795745
1526,2016,5923008,Eric J Dunn Elementary,Alberni,222,0,2016/2017,2017,49.234695,-124.785487
1527,2016,5923008,Haahuupayak School,Alberni,136,0,2016/2017,2017,49.234445,-124.805833
1528,2016,5923008,John Howitt Elementary,Alberni,251,0,2016/2017,2017,49.271085,-124.793425
1529,2016,5923008,John Paul II Catholic School,Alberni,142,0,2016/2017,2017,49.248947,-124.800628
1530,2016,5923049,Maaqtusiis Elementary,Alberni,142,0,2016/2017,2017,49.252795,-126.099488
1531,2016,5923049,Maaqtusiis Secondary,Alberni,0,64,2016/2017,2017,49.252795,-126.099488
1532,2016,5923008,Maquinna Elementary,Alberni,335,0,2016/2017,2017,49.226881,-124.792246
1533,2016,5923019,Ucluelet Elementary,Alberni,196,0,2016/2017,2017,48.942778,-125.546111
1534,2016,5923019,Ucluelet Secondary,Alberni,0,146,2016/2017,2017,48.942778,-125.546111
1535,2016,5923008,VAST,Alberni,0,238,2016/2017,2017,49.245125,-124.795745
1536,2016,5923025,Wickaninnish Community School,Alberni,231,0,2016/2017,2017,49.153056,-125.904444
1537,2016,5923008,Wood Elementary,Alberni,223,0,2016/2017,2017,49.250798,-124.791158
1538,2016,5926005,Airport Elementary,Comox Valley,136,0,2016/2017,2017,49.716667,-124.9
1539,2016,5926010,Arden Elementary,Comox Valley,338,0,2016/2017,2017,49.672839,-125.024399
1540,2016,5926005,Aspen Park Elementary,Comox Valley,341,0,2016/2017,2017,49.684255,-124.945871
1541,2016,5926021,Beachcombers Academy,Comox Valley,24,0,2016/2017,2017,49.506173,-124.827735
1542,2016,5926005,Brooklyn Elementary,Comox Valley,336,1,2016/2017,2017,49.685039,-124.903785
1543,2016,5926010,Courtenay Elementary,Comox Valley,179,0,2016/2017,2017,49.681511,-124.998472
1544,2016,5926014,Cumberland Community School,Comox Valley,338,96,2016/2017,2017,49.618611,-125.0325
1545,2016,5926021,Denman Island Community School,Comox Valley,38,0,2016/2017,2017,49.533333,-124.816667
1546,2016,5926010,Ecole Puntledge Park Elementary,Comox Valley,484,0,2016/2017,2017,49.684669,-125.013894
1547,2016,5926005,Ecole Robb Road,Comox Valley,497,0,2016/2017,2017,49.680563,-124.931223
1548,2016,5926010,Georges P Vanier Secondary,Comox Valley,0,978,2016/2017,2017,49.707752,-125.004112
1549,2016,5926010,Glacier View Secondary Centre,Comox Valley,4,106,2016/2017,2017,49.703104,-124.982578
1550,2016,5926005,Highland Secondary,Comox Valley,0,657,2016/2017,2017,49.689233,-124.916893
1551,2016,5926021,Hornby Island Elementary,Comox Valley,39,1,2016/2017,2017,49.533236,-124.664749
1552,2016,5926022,Huband Park Elementary,Comox Valley,338,0,2016/2017,2017,49.732572,-124.98684
1553,2016,5926010,Lake Trail Middle,Comox Valley,82,157,2016/2017,2017,49.682256,-125.010752
1554,2016,5926010,Mark R. Isfeld Senior Secondary,Comox Valley,0,966,2016/2017,2017,49.703585,-124.957058
1555,2016,5926024,Miracle Beach Elementary,Comox Valley,204,0,2016/2017,2017,49.854576,-125.118237
1556,2016,5926022,North Island Distance Education,Comox Valley,321,1559,2016/2017,2017,49.767127,-125.027271
1557,2016,5926005,Phil & Jennie Gaglardi Academy,Comox Valley,155,65,2016/2017,2017,49.682034,-124.913169
